Iteration	expected_value	risk	lambda
1.000000	2572.431000	1288.515000	0.180000
1.000000	2429.518000	1304.228000	0.170000
1.000000	2286.605000	1319.942000	0.160000
1.000000	2143.693000	1335.655000	0.150000
1.000000	2000.780000	1351.369000	0.140000
1.000000	1857.867000	1367.083000	0.130000
1.000000	1714.954000	1382.796000	0.120000
1.000000	1572.041000	1398.510000	0.110000
1.000000	1429.128000	1414.223000	0.100000
1.000000	1286.216000	1429.937000	0.090000
1.000000	1143.303000	1445.651000	0.080000
1.000000	1000.390000	1461.364000	0.070000
21.000000	997.315000	2288.389000	0.060000
20.000000	997.315000	2288.389000	0.060000
19.000000	997.315000	2288.389000	0.060000
18.000000	997.315000	2288.389000	0.060000
1.000000	857.477000	1477.078000	0.060000
31.000000	831.096000	2312.734000	0.050000
30.000000	831.096000	2312.734000	0.050000
29.000000	831.096000	2312.734000	0.050000
28.000000	831.096000	2312.734000	0.050000
27.000000	831.096000	2312.734000	0.050000
26.000000	831.096000	2312.734000	0.050000
25.000000	831.096000	2312.734000	0.050000
1.000000	714.564000	1492.791000	0.050000
1.000000	571.651000	1508.505000	0.040000
7.000000	547.150000	1322.870000	0.030000
1.000000	428.739000	1524.219000	0.030000
7.000000	364.766000	1336.508000	0.020000
1.000000	285.826000	1539.932000	0.020000
43.000000	193.675000	2745.064000	0.010000
42.000000	193.675000	2745.064000	0.010000
41.000000	193.675000	2745.064000	0.010000
24.000000	186.714000	2228.622000	0.010000
18.000000	166.219000	2410.112000	0.010000
1.000000	142.913000	1555.646000	0.010000
99.000000	0.000000	5915.622000	0.000000
98.000000	0.000000	5915.622000	0.000000
97.000000	0.000000	5915.622000	0.000000
96.000000	0.000000	5915.622000	0.000000
95.000000	0.000000	5915.622000	0.000000
94.000000	0.000000	5915.622000	0.000000
93.000000	0.000000	5915.622000	0.000000
92.000000	0.000000	5915.622000	0.000000
91.000000	0.000000	5915.622000	0.000000
90.000000	0.000000	5915.622000	0.000000
89.000000	0.000000	5915.622000	0.000000
88.000000	0.000000	5915.622000	0.000000
87.000000	0.000000	5915.622000	0.000000
86.000000	0.000000	5915.622000	0.000000
85.000000	0.000000	5915.622000	0.000000
84.000000	0.000000	5915.622000	0.000000
83.000000	0.000000	5915.622000	0.000000
82.000000	0.000000	5915.622000	0.000000
81.000000	0.000000	5915.622000	0.000000
80.000000	0.000000	5915.622000	0.000000
79.000000	0.000000	5915.622000	0.000000
78.000000	0.000000	5915.622000	0.000000
77.000000	0.000000	5915.622000	0.000000
76.000000	0.000000	5915.622000	0.000000
74.000000	0.000000	4037.473000	0.000000
73.000000	0.000000	4037.473000	0.000000
72.000000	0.000000	4037.473000	0.000000
71.000000	0.000000	4037.473000	0.000000
68.000000	0.000000	3432.600000	0.000000
67.000000	0.000000	5232.360000	0.000000
66.000000	0.000000	5232.360000	0.000000
65.000000	0.000000	6148.180000	0.000000
64.000000	0.000000	6148.180000	0.000000
62.000000	0.000000	5667.748000	0.000000
61.000000	0.000000	6543.485000	0.000000
60.000000	0.000000	6543.485000	0.000000
58.000000	0.000000	3837.966000	0.000000
55.000000	0.000000	3909.636000	0.000000
53.000000	0.000000	2819.960000	0.000000
52.000000	0.000000	3457.482000	0.000000
51.000000	0.000000	5529.134000	0.000000
48.000000	0.000000	2762.465000	0.000000
47.000000	0.000000	2762.465000	0.000000
46.000000	0.000000	2762.465000	0.000000
45.000000	0.000000	2762.465000	0.000000
44.000000	0.000000	2762.465000	0.000000
43.000000	0.000000	2762.465000	0.000000
40.000000	0.000000	1851.911000	0.000000
39.000000	0.000000	2003.549000	0.000000
38.000000	0.000000	3082.816000	0.000000
37.000000	0.000000	3082.816000	0.000000
36.000000	0.000000	3082.816000	0.000000
35.000000	0.000000	3634.209000	0.000000
34.000000	0.000000	3634.209000	0.000000
33.000000	0.000000	3634.209000	0.000000
32.000000	0.000000	4559.432000	0.000000
31.000000	0.000000	4559.432000	0.000000
30.000000	0.000000	6017.100000	0.000000
29.000000	0.000000	6017.100000	0.000000
28.000000	0.000000	6017.100000	0.000000
26.000000	0.000000	3986.010000	0.000000
25.000000	0.000000	3986.010000	0.000000
24.000000	0.000000	3986.010000	0.000000
21.000000	0.000000	2276.195000	0.000000
19.000000	0.000000	2251.134000	0.000000
16.000000	0.000000	1525.166000	0.000000
12.000000	0.000000	1553.052000	0.000000
7.000000	0.000000	1363.784000	0.000000
6.000000	0.000000	1456.767000	0.000000
2.000000	0.000000	1528.610000	0.000000
1.000000	0.000000	1571.359000	0.000000
