Iteration	expected_value	risk	lambda
29	22487.876	1163.253	0.700
30	22487.876	1163.253	0.700
31	22487.876	1163.253	0.700
32	22487.876	1163.253	0.700
33	22487.876	1163.253	0.700
34	22487.876	1163.253	0.700
35	22487.876	1163.253	0.700
36	22487.876	1163.253	0.700
37	22487.876	1163.253	0.700
38	22487.876	1163.253	0.700
39	22487.876	1163.253	0.700
40	22487.876	1163.253	0.700
41	22487.876	1163.253	0.700
42	22487.876	1163.253	0.700
43	22487.876	1163.253	0.700
44	22487.876	1163.253	0.700
45	22487.876	1163.253	0.700
46	22487.876	1163.253	0.700
47	22487.876	1163.253	0.700
48	22487.876	1163.253	0.700
49	22487.876	1163.253	0.700
1	10289.725	439.981	0.720
2	13974.523	428.011	0.720
3	18007.143	667.692	0.720
4	20949.343	833.821	0.720
5	14005.611	961.215	0.720
6	16739.924	819.515	0.720
7	22884.600	867.428	0.720
8	16367.870	988.051	0.720
9	15960.723	490.556	0.720
10	15960.723	490.556	0.720
11	24595.790	820.020	0.720
12	16147.325	825.995	0.720
13	16147.325	825.995	0.720
14	22724.671	544.306	0.720
15	23130.387	1085.703	0.720
16	23130.387	1085.703	0.720
17	23130.387	1085.703	0.720
18	23130.387	1085.703	0.720
19	23130.387	1085.703	0.720
20	23130.387	1085.703	0.720
21	23130.387	1085.703	0.720
22	23130.387	1085.703	0.720
23	23130.387	1085.703	0.720
24	23130.387	1085.703	0.720
25	23130.387	1085.703	0.720
26	23130.387	1085.703	0.720
27	23130.387	1085.703	0.720
28	23130.387	1085.703	0.720
29	23130.387	1085.703	0.720
30	23130.387	1085.703	0.720
31	23130.387	1085.703	0.720
32	23130.387	1085.703	0.720
33	23130.387	1085.703	0.720
34	23130.387	1085.703	0.720
35	23130.387	1085.703	0.720
36	23130.387	1085.703	0.720
37	23130.387	1085.703	0.720
38	23130.387	1085.703	0.720
39	23130.387	1085.703	0.720
40	23130.387	1085.703	0.720
41	23130.387	1085.703	0.720
42	23130.387	1085.703	0.720
43	23130.387	1085.703	0.720
44	23130.387	1085.703	0.720
45	23130.387	1085.703	0.720
46	23130.387	1085.703	0.720
47	23130.387	1085.703	0.720
48	23130.387	1085.703	0.720
49	23130.387	1085.703	0.720
1	10575.550	408.553	0.740
2	14362.704	397.439	0.740
3	18507.341	620.000	0.740
4	21531.269	774.262	0.740
5	14394.656	892.557	0.740
6	17204.922	760.978	0.740
7	23520.283	805.469	0.740
8	16822.533	917.476	0.740
9	16404.076	455.516	0.740
10	16404.076	455.516	0.740
11	25279.007	761.447	0.740
12	16595.861	766.995	0.740
13	16595.861	766.995	0.740
14	23355.911	505.427	0.740
15	23772.897	1008.152	0.740
16	23772.897	1008.152	0.740
17	23772.897	1008.152	0.740
18	23772.897	1008.152	0.740
19	23772.897	1008.152	0.740
20	23772.897	1008.152	0.740
21	23772.897	1008.152	0.740
22	23772.897	1008.152	0.740
23	23772.897	1008.152	0.740
24	23772.897	1008.152	0.740
25	23772.897	1008.152	0.740
26	23772.897	1008.152	0.740
27	23772.897	1008.152	0.740
28	23772.897	1008.152	0.740
29	23772.897	1008.152	0.740
30	23772.897	1008.152	0.740
31	23772.897	1008.152	0.740
32	23772.897	1008.152	0.740
33	23772.897	1008.152	0.740
34	23772.897	1008.152	0.740
35	23772.897	1008.152	0.740
36	23772.897	1008.152	0.740
37	23772.897	1008.152	0.740
38	23772.897	1008.152	0.740
39	23772.897	1008.152	0.740
40	23772.897	1008.152	0.740
41	23772.897	1008.152	0.740
42	23772.897	1008.152	0.740
43	23772.897	1008.152	0.740
44	23772.897	1008.152	0.740
45	23772.897	1008.152	0.740
46	23772.897	1008.152	0.740
47	23772.897	1008.152	0.740
48	23772.897	1008.152	0.740
49	23772.897	1008.152	0.740
1	10861.376	377.126	0.760
2	14750.885	366.866	0.760
3	19007.540	572.308	0.760
4	22113.195	714.704	0.760
5	14783.701	823.898	0.760
6	17669.920	702.441	0.760
7	24155.966	743.509	0.760
8	17277.197	846.901	0.760
9	16847.429	420.476	0.760
10	16847.429	420.476	0.760
11	25962.223	702.874	0.760
12	17044.398	707.996	0.760
13	17044.398	707.996	0.760
14	23987.152	466.548	0.760
15	24415.408	930.602	0.760
16	24415.408	930.602	0.760
17	24415.408	930.602	0.760
18	24415.408	930.602	0.760
19	24415.408	930.602	0.760
20	24415.408	930.602	0.760
21	24415.408	930.602	0.760
22	24415.408	930.602	0.760
23	24415.408	930.602	0.760
24	24415.408	930.602	0.760
25	24415.408	930.602	0.760
26	24415.408	930.602	0.760
27	24415.408	930.602	0.760
28	24415.408	930.602	0.760
29	24415.408	930.602	0.760
30	24415.408	930.602	0.760
31	24415.408	930.602	0.760
32	24415.408	930.602	0.760
33	24415.408	930.602	0.760
34	24415.408	930.602	0.760
35	24415.408	930.602	0.760
36	24415.408	930.602	0.760
37	24415.408	930.602	0.760
38	24415.408	930.602	0.760
39	24415.408	930.602	0.760
40	24415.408	930.602	0.760
41	24415.408	930.602	0.760
42	24415.408	930.602	0.760
43	24415.408	930.602	0.760
44	24415.408	930.602	0.760
45	24415.408	930.602	0.760
46	24415.408	930.602	0.760
47	24415.408	930.602	0.760
48	24415.408	930.602	0.760
49	24415.408	930.602	0.760
1	11147.202	345.699	0.780
2	15139.067	336.294	0.780
3	19507.738	524.615	0.780
4	22695.121	655.145	0.780
5	15172.745	755.240	0.780
6	18134.918	643.904	0.780
7	24791.650	681.550	0.780
8	17731.860	776.326	0.780
9	17290.783	385.437	0.780
10	17290.783	385.437	0.780
11	26645.440	644.301	0.780
12	17492.935	648.996	0.780
13	17492.935	648.996	0.780
14	24618.393	427.669	0.780
15	25057.919	853.052	0.780
16	25057.919	853.052	0.780
17	25057.919	853.052	0.780
18	25057.919	853.052	0.780
19	25057.919	853.052	0.780
20	25057.919	853.052	0.780
21	25057.919	853.052	0.780
22	25057.919	853.052	0.780
23	25057.919	853.052	0.780
24	25057.919	853.052	0.780
25	25057.919	853.052	0.780
26	25057.919	853.052	0.780
27	25057.919	853.052	0.780
28	25057.919	853.052	0.780
29	25057.919	853.052	0.780
30	25057.919	853.052	0.780
31	25057.919	853.052	0.780
32	25057.919	853.052	0.780
33	25057.919	853.052	0.780
34	25057.919	853.052	0.780
35	25057.919	853.052	0.780
36	25057.919	853.052	0.780
37	25057.919	853.052	0.780
38	25057.919	853.052	0.780
39	25057.919	853.052	0.780
40	25057.919	853.052	0.780
41	25057.919	853.052	0.780
42	25057.919	853.052	0.780
43	25057.919	853.052	0.780
44	25057.919	853.052	0.780
45	25057.919	853.052	0.780
46	25057.919	853.052	0.780
47	25057.919	853.052	0.780
48	25057.919	853.052	0.780
49	25057.919	853.052	0.780
1	11433.027	314.272	0.800
2	15527.248	305.722	0.800
3	20007.937	476.923	0.800
4	23277.048	595.586	0.800
5	15561.790	686.582	0.800
6	18599.916	585.368	0.800
7	25427.333	619.591	0.800
8	18186.523	705.751	0.800
9	17734.136	350.397	0.800
10	17734.136	350.397	0.800
11	27328.656	585.728	0.800
12	17941.472	589.997	0.800
13	17941.472	589.997	0.800
14	25249.634	388.790	0.800
15	25700.430	775.502	0.800
16	25700.430	775.502	0.800
17	25700.430	775.502	0.800
18	25700.430	775.502	0.800
19	25700.430	775.502	0.800
20	25700.430	775.502	0.800
21	25700.430	775.502	0.800
22	25700.430	775.502	0.800
23	25700.430	775.502	0.800
24	25700.430	775.502	0.800
25	25700.430	775.502	0.800
26	25700.430	775.502	0.800
27	25700.430	775.502	0.800
28	25700.430	775.502	0.800
29	25700.430	775.502	0.800
30	25700.430	775.502	0.800
31	25700.430	775.502	0.800
32	25700.430	775.502	0.800
33	25700.430	775.502	0.800
34	25700.430	775.502	0.800
35	25700.430	775.502	0.800
36	25700.430	775.502	0.800
37	25700.430	775.502	0.800
38	25700.430	775.502	0.800
39	25700.430	775.502	0.800
40	25700.430	775.502	0.800
41	25700.430	775.502	0.800
42	25700.430	775.502	0.800
43	25700.430	775.502	0.800
44	25700.430	775.502	0.800
45	25700.430	775.502	0.800
46	25700.430	775.502	0.800
47	25700.430	775.502	0.800
48	25700.430	775.502	0.800
49	25700.430	775.502	0.800
1	11718.853	282.845	0.820
2	15915.429	275.150	0.820
3	20508.135	429.231	0.820
4	23858.974	536.028	0.820
5	15950.835	617.924	0.820
6	19064.914	526.831	0.820
7	26063.016	557.632	0.820
8	18641.186	635.176	0.820
9	18177.490	315.357	0.820
10	18177.490	315.357	0.820
11	28011.872	527.156	0.820
12	18390.008	530.997	0.820
13	18390.008	530.997	0.820
14	25880.875	349.911	0.820
15	26342.940	697.952	0.820
16	26342.940	697.952	0.820
17	26342.940	697.952	0.820
18	26342.940	697.952	0.820
19	26342.940	697.952	0.820
20	26342.940	697.952	0.820
21	26342.940	697.952	0.820
22	26342.940	697.952	0.820
23	26342.940	697.952	0.820
24	26342.940	697.952	0.820
25	26342.940	697.952	0.820
26	26342.940	697.952	0.820
27	26342.940	697.952	0.820
28	26342.940	697.952	0.820
29	26342.940	697.952	0.820
30	26342.940	697.952	0.820
31	26342.940	697.952	0.820
32	26342.940	697.952	0.820
33	26342.940	697.952	0.820
34	26342.940	697.952	0.820
35	26342.940	697.952	0.820
36	26342.940	697.952	0.820
37	26342.940	697.952	0.820
38	26342.940	697.952	0.820
39	26342.940	697.952	0.820
40	26342.940	697.952	0.820
41	26342.940	697.952	0.820
42	26342.940	697.952	0.820
43	26342.940	697.952	0.820
44	26342.940	697.952	0.820
45	26342.940	697.952	0.820
46	26342.940	697.952	0.820
47	26342.940	697.952	0.820
48	26342.940	697.952	0.820
49	26342.940	697.952	0.820
1	12004.679	251.417	0.840
2	16303.610	244.578	0.840
3	21008.333	381.538	0.840
4	24440.900	476.469	0.840
5	16339.880	549.266	0.840
6	19529.911	468.294	0.840
7	26698.700	495.673	0.840
8	19095.849	564.601	0.840
9	18620.843	280.318	0.840
10	18620.843	280.318	0.840
11	28695.089	468.583	0.840
12	18838.545	471.997	0.840
13	18838.545	471.997	0.840
14	26512.116	311.032	0.840
15	26985.451	620.402	0.840
16	26985.451	620.402	0.840
17	26985.451	620.402	0.840
18	26985.451	620.402	0.840
19	26985.451	620.402	0.840
20	26985.451	620.402	0.840
21	26985.451	620.402	0.840
22	26985.451	620.402	0.840
23	26985.451	620.402	0.840
24	26985.451	620.402	0.840
25	26985.451	620.402	0.840
26	26985.451	620.402	0.840
27	26985.451	620.402	0.840
28	26985.451	620.402	0.840
29	26985.451	620.402	0.840
30	26985.451	620.402	0.840
31	26985.451	620.402	0.840
32	26985.451	620.402	0.840
33	26985.451	620.402	0.840
34	26985.451	620.402	0.840
35	26985.451	620.402	0.840
36	26985.451	620.402	0.840
37	26985.451	620.402	0.840
38	26985.451	620.402	0.840
39	26985.451	620.402	0.840
40	26985.451	620.402	0.840
41	26985.451	620.402	0.840
42	26985.451	620.402	0.840
43	26985.451	620.402	0.840
44	26985.451	620.402	0.840
45	26985.451	620.402	0.840
46	26985.451	620.402	0.840
47	26985.451	620.402	0.840
48	26985.451	620.402	0.840
49	26985.451	620.402	0.840
1	12290.505	219.990	0.860
2	16691.791	214.005	0.860
3	21508.532	333.846	0.860
4	25022.826	416.910	0.860
5	16728.925	480.607	0.860
6	19994.909	409.757	0.860
7	27334.383	433.714	0.860
8	19550.512	494.026	0.860
9	19064.196	245.278	0.860
10	19064.196	245.278	0.860
11	29378.305	410.010	0.860
12	19287.082	412.998	0.860
13	19287.082	412.998	0.860
14	27143.357	272.153	0.860
15	27627.962	542.851	0.860
16	27627.962	542.851	0.860
17	27627.962	542.851	0.860
18	27627.962	542.851	0.860
19	27627.962	542.851	0.860
20	27627.962	542.851	0.860
21	27627.962	542.851	0.860
22	27627.962	542.851	0.860
23	27627.962	542.851	0.860
24	27627.962	542.851	0.860
25	27627.962	542.851	0.860
26	27627.962	542.851	0.860
27	27627.962	542.851	0.860
28	27627.962	542.851	0.860
29	27627.962	542.851	0.860
30	27627.962	542.851	0.860
31	27627.962	542.851	0.860
32	27627.962	542.851	0.860
33	27627.962	542.851	0.860
34	27627.962	542.851	0.860
35	27627.962	542.851	0.860
36	27627.962	542.851	0.860
37	27627.962	542.851	0.860
38	27627.962	542.851	0.860
39	27627.962	542.851	0.860
40	27627.962	542.851	0.860
41	27627.962	542.851	0.860
42	27627.962	542.851	0.860
43	27627.962	542.851	0.860
44	27627.962	542.851	0.860
45	27627.962	542.851	0.860
46	27627.962	542.851	0.860
47	27627.962	542.851	0.860
48	27627.962	542.851	0.860
49	27627.962	542.851	0.860
1	12576.330	188.563	0.880
2	17079.973	183.433	0.880
3	22008.730	286.154	0.880
4	25604.752	357.352	0.880
5	17117.969	411.949	0.880
6	20459.907	351.221	0.880
7	27970.066	371.755	0.880
8	20005.175	423.451	0.880
9	19507.550	210.238	0.880
10	19507.550	210.238	0.880
11	30061.522	351.437	0.880
12	19735.619	353.998	0.880
13	19735.619	353.998	0.880
14	27774.597	233.274	0.880
15	28270.473	465.301	0.880
16	28270.473	465.301	0.880
17	28270.473	465.301	0.880
18	28270.473	465.301	0.880
19	28270.473	465.301	0.880
20	28270.473	465.301	0.880
21	28270.473	465.301	0.880
22	28270.473	465.301	0.880
23	28270.473	465.301	0.880
24	28270.473	465.301	0.880
25	28270.473	465.301	0.880
26	28270.473	465.301	0.880
27	28270.473	465.301	0.880
28	28270.473	465.301	0.880
29	28270.473	465.301	0.880
30	28270.473	465.301	0.880
31	28270.473	465.301	0.880
32	28270.473	465.301	0.880
33	28270.473	465.301	0.880
34	28270.473	465.301	0.880
35	28270.473	465.301	0.880
36	28270.473	465.301	0.880
37	28270.473	465.301	0.880
38	28270.473	465.301	0.880
39	28270.473	465.301	0.880
40	28270.473	465.301	0.880
41	28270.473	465.301	0.880
42	28270.473	465.301	0.880
43	28270.473	465.301	0.880
44	28270.473	465.301	0.880
45	28270.473	465.301	0.880
46	28270.473	465.301	0.880
47	28270.473	465.301	0.880
48	28270.473	465.301	0.880
49	28270.473	465.301	0.880
1	12862.156	157.136	0.900
2	17468.154	152.861	0.900
3	22508.929	238.461	0.900
4	26186.679	297.793	0.900
5	17507.014	343.291	0.900
6	20924.905	292.684	0.900
7	28605.750	309.796	0.900
8	20459.838	352.875	0.900
9	19950.903	175.198	0.900
10	19950.903	175.198	0.900
11	30744.738	292.864	0.900
12	20184.156	294.998	0.900
13	20184.156	294.998	0.900
14	28405.838	194.395	0.900
15	28912.983	387.751	0.900
16	28912.983	387.751	0.900
17	28912.983	387.751	0.900
18	28912.983	387.751	0.900
19	28912.983	387.751	0.900
20	28912.983	387.751	0.900
21	28912.983	387.751	0.900
22	28912.983	387.751	0.900
23	28912.983	387.751	0.900
24	28912.983	387.751	0.900
25	28912.983	387.751	0.900
26	28912.983	387.751	0.900
27	28912.983	387.751	0.900
28	28912.983	387.751	0.900
29	28912.983	387.751	0.900
30	28912.983	387.751	0.900
31	28912.983	387.751	0.900
32	28912.983	387.751	0.900
33	28912.983	387.751	0.900
34	28912.983	387.751	0.900
35	28912.983	387.751	0.900
36	28912.983	387.751	0.900
37	28912.983	387.751	0.900
38	28912.983	387.751	0.900
39	28912.983	387.751	0.900
40	28912.983	387.751	0.900
41	28912.983	387.751	0.900
42	28912.983	387.751	0.900
43	28912.983	387.751	0.900
44	28912.983	387.751	0.900
45	28912.983	387.751	0.900
46	28912.983	387.751	0.900
47	28912.983	387.751	0.900
48	28912.983	387.751	0.900
49	28912.983	387.751	0.900
1	13147.982	125.709	0.920
2	17856.335	122.289	0.920
3	23009.127	190.769	0.920
4	26768.605	238.235	0.920
5	17896.059	274.633	0.920
6	21389.903	234.147	0.920
7	29241.433	247.836	0.920
8	20914.501	282.300	0.920
9	20914.501	282.300	0.920
10	20914.501	282.300	0.920
11	31427.955	234.291	0.920
12	15228.353	245.194	0.920
13	18197.131	193.987	0.920
14	21278.588	278.525	0.920
15	16501.928	209.536	0.920
16	21380.595	239.990	0.920
17	21650.902	165.481	0.920
18	20637.019	180.986	0.920
19	19973.055	334.552	0.920
20	29635.874	219.042	0.920
21	20397.026	255.332	0.920
22	20429.029	207.599	0.920
23	30298.565	205.937	0.920
24	30298.565	205.937	0.920
25	30123.443	270.956	0.920
26	20632.692	235.999	0.920
27	20632.692	235.999	0.920
28	20632.692	235.999	0.920
29	21631.851	413.840	0.920
30	22195.582	283.515	0.920
31	22195.582	283.515	0.920
32	22195.582	283.515	0.920
33	22195.582	283.515	0.920
34	33177.289	225.597	0.920
35	33177.289	225.597	0.920
36	33177.289	225.597	0.920
37	33177.289	225.597	0.920
38	33177.289	225.597	0.920
39	33177.289	225.597	0.920
40	33177.289	225.597	0.920
41	33177.289	225.597	0.920
42	33177.289	225.597	0.920
43	33177.289	225.597	0.920
44	33177.289	225.597	0.920
45	33177.289	225.597	0.920
46	33177.289	225.597	0.920
47	33177.289	225.597	0.920
48	33177.289	225.597	0.920
49	33177.289	225.597	0.920
1	13433.807	94.282	0.940
2	18244.516	91.717	0.940
3	23509.325	143.077	0.940
4	27350.531	178.676	0.940
5	18285.104	205.975	0.940
6	21854.901	175.610	0.940
7	29877.116	185.877	0.940
8	21369.164	211.725	0.940
9	21369.164	211.725	0.940
10	21369.164	211.725	0.940
11	32111.171	175.719	0.940
12	15559.404	183.896	0.940
13	18592.721	145.491	0.940
14	21741.166	208.894	0.940
15	16860.665	157.152	0.940
16	21845.391	179.993	0.940
17	22121.573	124.111	0.940
18	21085.650	135.739	0.940
19	20407.252	250.914	0.940
20	30280.133	164.281	0.940
21	20840.440	191.499	0.940
22	20873.138	155.699	0.940
23	30957.230	154.452	0.940
24	30957.230	154.452	0.940
25	30778.300	203.217	0.940
26	21081.229	176.999	0.940
27	21081.229	176.999	0.940
28	21081.229	176.999	0.940
29	22102.109	310.380	0.940
30	22678.094	212.636	0.940
31	22678.094	212.636	0.940
32	22678.094	212.636	0.940
33	22678.094	212.636	0.940
34	33898.534	169.198	0.940
35	33898.534	169.198	0.940
36	33898.534	169.198	0.940
37	33898.534	169.198	0.940
38	33898.534	169.198	0.940
39	33898.534	169.198	0.940
40	33898.534	169.198	0.940
41	33898.534	169.198	0.940
42	33898.534	169.198	0.940
43	33898.534	169.198	0.940
44	33898.534	169.198	0.940
45	33898.534	169.198	0.940
46	33898.534	169.198	0.940
47	33898.534	169.198	0.940
48	33898.534	169.198	0.940
49	33898.534	169.198	0.940
1	13719.633	62.854	0.960
2	18632.697	61.144	0.960
3	24009.524	95.385	0.960
4	27932.457	119.117	0.960
5	18674.148	137.316	0.960
6	22319.899	117.074	0.960
7	30512.800	123.918	0.960
8	21823.827	141.150	0.960
9	21823.827	141.150	0.960
10	21823.827	141.150	0.960
11	32794.387	117.146	0.960
12	15890.455	122.597	0.960
13	18988.310	96.994	0.960
14	22203.744	139.262	0.960
15	17219.403	104.768	0.960
16	22310.186	119.995	0.960
17	22592.245	82.740	0.960
18	21534.280	90.493	0.960
19	20841.449	167.276	0.960
20	30924.391	109.521	0.960
21	21283.853	127.666	0.960
22	21317.248	103.800	0.960
23	31615.894	102.968	0.960
24	31615.894	102.968	0.960
25	31433.157	135.478	0.960
26	21529.766	117.999	0.960
27	21529.766	117.999	0.960
28	21529.766	117.999	0.960
29	22572.367	206.920	0.960
30	23160.607	141.758	0.960
31	23160.607	141.758	0.960
32	23160.607	141.758	0.960
33	23160.607	141.758	0.960
34	34619.779	112.798	0.960
35	34619.779	112.798	0.960
36	34619.779	112.798	0.960
37	34619.779	112.798	0.960
38	34619.779	112.798	0.960
39	34619.779	112.798	0.960
40	34619.779	112.798	0.960
41	34619.779	112.798	0.960
42	34619.779	112.798	0.960
43	34619.779	112.798	0.960
44	34619.779	112.798	0.960
45	34619.779	112.798	0.960
46	34619.779	112.798	0.960
47	34619.779	112.798	0.960
48	34619.779	112.798	0.960
49	34619.779	112.798	0.960
1	14005.459	31.427	0.980
2	19020.879	30.572	0.980
3	24509.722	47.692	0.980
4	28514.383	59.559	0.980
5	19063.193	68.658	0.980
6	22784.897	58.537	0.980
7	31148.483	61.959	0.980
8	22278.490	70.575	0.980
9	22278.490	70.575	0.980
10	22278.490	70.575	0.980
11	33477.604	58.573	0.980
12	16221.506	61.299	0.980
13	19383.900	48.497	0.980
14	22666.322	69.631	0.980
15	17578.141	52.384	0.980
16	22774.982	59.998	0.980
17	23062.917	41.370	0.980
18	21982.911	45.246	0.980
19	21275.646	83.638	0.980
20	31568.649	54.760	0.980
21	21727.267	63.833	0.980
22	21761.357	51.900	0.980
23	32274.559	51.484	0.980
24	32274.559	51.484	0.980
25	32088.015	67.739	0.980
26	21978.303	59.000	0.980
27	21978.303	59.000	0.980
28	21978.303	59.000	0.980
29	23042.624	103.460	0.980
30	23643.120	70.879	0.980
31	23643.120	70.879	0.980
32	23643.120	70.879	0.980
33	23643.120	70.879	0.980
34	35341.025	56.399	0.980
35	35341.025	56.399	0.980
36	35341.025	56.399	0.980
37	35341.025	56.399	0.980
38	35341.025	56.399	0.980
39	35341.025	56.399	0.980
40	35341.025	56.399	0.980
41	35341.025	56.399	0.980
42	35341.025	56.399	0.980
43	35341.025	56.399	0.980
44	35341.025	56.399	0.980
45	35341.025	56.399	0.980
46	35341.025	56.399	0.980
47	35341.025	56.399	0.980
48	35341.025	56.399	0.980
49	35341.025	56.399	0.980
1	14291.284	-0.000	1.000
2	19409.060	-0.000	1.000
3	25009.921	-0.000	1.000
4	29096.310	-0.000	1.000
5	19452.238	-0.000	1.000
6	23249.895	-0.000	1.000
7	31784.166	-0.000	1.000
8	22733.153	-0.000	1.000
9	22733.153	-0.000	1.000
10	22733.153	-0.000	1.000
11	34160.820	-0.000	1.000
12	16552.557	-0.000	1.000
13	19779.490	-0.000	1.000
14	23128.900	-0.000	1.000
15	17936.878	-0.000	1.000
16	23239.777	-0.000	1.000
17	23533.589	-0.000	1.000
18	22431.542	-0.000	1.000
19	21709.843	-0.000	1.000
20	32212.907	-0.000	1.000
21	22170.681	-0.000	1.000
22	22205.466	-0.000	1.000
23	32933.223	-0.000	1.000
24	32933.223	-0.000	1.000
25	32742.872	-0.000	1.000
26	22426.840	-0.000	1.000
27	22426.840	-0.000	1.000
28	22426.840	-0.000	1.000
29	23512.882	-0.000	1.000
30	24125.632	-0.000	1.000
31	24125.632	-0.000	1.000
32	24125.632	-0.000	1.000
33	24125.632	-0.000	1.000
34	36062.270	-0.000	1.000
35	36062.270	-0.000	1.000
36	36062.270	-0.000	1.000
37	36062.270	-0.000	1.000
38	36062.270	-0.000	1.000
39	36062.270	-0.000	1.000
40	36062.270	-0.000	1.000
41	36062.270	-0.000	1.000
42	36062.270	-0.000	1.000
43	36062.270	-0.000	1.000
44	36062.270	-0.000	1.000
45	36062.270	-0.000	1.000
46	36062.270	-0.000	1.000
47	36062.270	-0.000	1.000
48	36062.270	-0.000	1.000
49	36062.270	-0.000	1.000
