Iteration	expected_value	risk	lambda
49	8132.958	1538.863	0.340
1	7060.376	1524.417	0.360
2	7667.451	1719.842	0.360
3	8763.388	1903.694	0.360
4	11969.990	2868.307	0.360
5	8738.050	1950.681	0.360
6	8514.470	1866.561	0.360
7	8162.924	1726.239	0.360
8	8135.137	1723.125	0.360
9	7012.775	1524.929	0.360
10	7048.486	1434.678	0.360
11	9519.282	2301.608	0.360
12	7884.568	1877.040	0.360
13	8308.170	2059.484	0.360
14	7425.788	1475.056	0.360
15	7123.480	1295.447	0.360
16	8072.132	1550.314	0.360
17	8064.923	1568.010	0.360
18	8592.177	1694.132	0.360
19	8280.061	1662.893	0.360
20	8360.819	2051.158	0.360
21	9597.793	1938.529	0.360
22	7537.927	1420.037	0.360
23	9886.574	2736.914	0.360
24	10215.013	2656.532	0.360
25	9700.684	2340.799	0.360
26	9014.630	2197.896	0.360
27	8916.429	2141.943	0.360
28	8034.890	1558.430	0.360
29	7758.390	1373.296	0.360
30	8393.603	2113.213	0.360
31	7647.685	1558.773	0.360
32	7719.522	1629.441	0.360
33	8218.070	1580.874	0.360
34	8684.103	1849.293	0.360
35	7700.630	1764.586	0.360
36	8690.489	1914.670	0.360
37	8810.411	1707.979	0.360
38	8810.411	1707.979	0.360
39	8810.411	1707.979	0.360
40	9496.193	2005.012	0.360
41	8793.118	1725.997	0.360
42	8797.834	1801.738	0.360
43	8797.834	1801.738	0.360
44	8705.705	1686.193	0.360
45	8140.118	1459.199	0.360
46	8387.336	1446.449	0.360
47	10151.516	2587.689	0.360
48	8076.268	1628.172	0.360
49	8611.367	1492.231	0.360
1	7452.619	1476.779	0.380
2	8093.421	1666.097	0.380
3	9250.242	1844.204	0.380
4	12634.989	2778.673	0.380
5	9223.497	1889.723	0.380
6	8987.497	1808.231	0.380
7	8616.420	1672.294	0.380
8	8587.089	1669.277	0.380
9	7402.374	1477.275	0.380
10	7440.069	1389.844	0.380
11	10048.131	2229.682	0.380
12	8322.600	1818.383	0.380
13	8769.734	1995.125	0.380
14	8743.635	2024.556	0.380
15	8510.795	1764.858	0.380
16	10003.691	2246.543	0.380
17	10011.732	2656.847	0.380
18	10922.850	2275.496	0.380
19	8859.914	2047.175	0.380
20	8795.807	1724.462	0.380
21	8263.420	1467.347	0.380
22	8263.420	1467.347	0.380
23	8072.557	1510.061	0.380
24	8592.347	1413.599	0.380
25	8647.421	1426.337	0.380
26	9189.355	1633.500	0.380
27	8148.384	1578.521	0.380
28	9550.536	2149.041	0.380
29	8286.301	1500.400	0.380
30	9173.294	1854.836	0.380
31	9173.294	1854.836	0.380
32	9284.089	1930.909	0.380
33	8533.028	2087.399	0.380
34	9180.978	1848.598	0.380
35	9991.753	2049.080	0.380
36	9991.753	2049.080	0.380
37	9991.753	2049.080	0.380
38	9991.753	2049.080	0.380
39	9991.753	2049.080	0.380
40	9991.753	2049.080	0.380
41	9991.753	2049.080	0.380
42	9991.753	2049.080	0.380
43	9198.946	2131.175	0.380
44	9198.946	2131.175	0.380
45	9291.914	1700.040	0.380
46	9291.914	1700.040	0.380
47	9291.914	1700.040	0.380
48	9291.914	1700.040	0.380
49	9291.914	1700.040	0.380
1	7844.862	1429.141	0.400
2	8519.390	1612.352	0.400
3	9737.097	1784.713	0.400
4	13299.988	2689.038	0.400
5	9708.944	1828.764	0.400
6	9460.523	1749.901	0.400
7	9069.916	1618.349	0.400
8	9039.041	1615.429	0.400
9	7791.972	1429.621	0.400
10	7831.651	1345.010	0.400
11	10576.980	2157.757	0.400
12	8760.632	1759.725	0.400
13	9231.299	1930.766	0.400
14	9203.827	1959.248	0.400
15	8958.731	1707.927	0.400
16	10530.201	2174.074	0.400
17	10538.665	2571.143	0.400
18	11497.736	2202.092	0.400
19	11026.004	2308.853	0.400
20	9347.261	2269.394	0.400
21	9261.954	1699.392	0.400
22	8722.422	1452.000	0.400
23	8698.337	1420.013	0.400
24	9326.225	1981.137	0.400
25	9258.744	1668.834	0.400
26	10517.634	1982.980	0.400
27	8620.433	1287.465	0.400
28	8620.433	1287.465	0.400
29	8497.428	1461.350	0.400
30	9044.576	1367.999	0.400
31	9319.263	1356.046	0.400
32	11158.532	2231.718	0.400
33	8973.631	1526.412	0.400
34	9568.185	1398.967	0.400
35	9483.271	1317.816	0.400
36	9680.924	1580.330	0.400
37	9076.897	1631.232	0.400
38	9157.314	1550.084	0.400
39	8304.416	1271.924	0.400
40	8939.990	1413.043	0.400
41	8921.083	1346.086	0.400
42	7914.977	1214.482	0.400
43	8969.035	1453.420	0.400
44	11116.070	1978.397	0.400
45	9150.859	1494.624	0.400
46	8510.438	1339.375	0.400
47	9774.009	1738.357	0.400
48	9774.009	1738.357	0.400
49	9774.009	1738.357	0.400
1	8237.105	1381.503	0.420
2	8945.360	1558.607	0.420
3	10223.952	1725.223	0.420
4	13964.988	2599.404	0.420
5	10194.391	1767.805	0.420
6	9933.549	1691.571	0.420
7	9523.411	1564.404	0.420
8	9490.993	1561.582	0.420
9	8181.571	1381.967	0.420
10	8223.234	1300.177	0.420
11	11105.829	2085.832	0.420
12	9198.663	1701.068	0.420
13	9692.864	1866.407	0.420
14	9664.018	1893.940	0.420
15	9406.668	1650.996	0.420
16	11056.711	2101.605	0.420
17	11065.598	2485.438	0.420
18	12072.623	2128.689	0.420
19	11577.304	2231.891	0.420
20	9814.624	2193.747	0.420
21	9725.052	1642.745	0.420
22	9158.543	1403.600	0.420
23	9133.254	1372.680	0.420
24	9792.537	1915.099	0.420
25	9721.681	1613.206	0.420
26	11043.516	1916.881	0.420
27	9051.455	1244.550	0.420
28	9051.455	1244.550	0.420
29	8922.300	1412.638	0.420
30	9496.805	1322.399	0.420
31	9785.226	1310.845	0.420
32	11716.459	2157.327	0.420
33	9422.313	1475.531	0.420
34	10046.595	1352.334	0.420
35	9957.435	1273.888	0.420
36	10164.970	1527.653	0.420
37	9530.742	1576.858	0.420
38	9615.180	1498.414	0.420
39	8719.637	1229.527	0.420
40	9386.990	1365.942	0.420
41	9367.137	1301.217	0.420
42	8310.726	1173.999	0.420
43	9417.487	1404.973	0.420
44	11671.874	1912.450	0.420
45	9608.402	1444.803	0.420
46	8935.960	1294.729	0.420
47	10262.710	1680.412	0.420
48	10262.710	1680.412	0.420
49	10262.710	1680.412	0.420
1	8629.348	1333.865	0.440
2	9371.329	1504.862	0.440
3	10710.807	1665.732	0.440
4	14629.987	2509.769	0.440
5	10679.838	1706.846	0.440
6	10406.575	1633.241	0.440
7	9976.907	1510.459	0.440
8	9942.945	1507.734	0.440
9	8571.170	1334.313	0.440
10	8614.817	1255.343	0.440
11	11634.678	2013.907	0.440
12	9636.695	1642.410	0.440
13	10154.429	1802.048	0.440
14	10124.210	1828.631	0.440
15	9854.605	1594.065	0.440
16	11583.221	2029.135	0.440
17	11592.532	2399.733	0.440
18	12647.510	2055.286	0.440
19	12128.604	2154.929	0.440
20	10281.988	2118.101	0.440
21	10188.150	1586.099	0.440
22	9594.664	1355.200	0.440
23	9568.171	1325.346	0.440
24	10258.848	1849.061	0.440
25	10184.618	1557.578	0.440
26	11569.398	1850.782	0.440
27	11569.398	1850.782	0.440
28	9347.171	1363.926	0.440
29	9949.033	1276.799	0.440
30	10012.803	1288.305	0.440
31	10747.164	1558.774	0.440
32	10621.709	1675.336	0.440
33	10621.709	1675.336	0.440
34	10613.904	1618.131	0.440
35	10613.904	1618.131	0.440
36	10613.904	1618.131	0.440
37	10749.998	1744.047	0.440
38	9880.348	1885.393	0.440
39	9880.348	1885.393	0.440
40	10751.117	1453.313	0.440
41	10751.117	1453.313	0.440
42	10651.411	1924.932	0.440
43	10651.411	1924.932	0.440
44	10651.411	1924.932	0.440
45	10651.411	1924.932	0.440
46	10651.411	1924.932	0.440
47	9744.605	1312.009	0.440
48	9744.605	1312.009	0.440
49	9744.605	1312.009	0.440
1	9021.591	1286.227	0.460
2	9797.299	1451.117	0.460
3	11197.662	1606.242	0.460
4	15294.987	2420.134	0.460
5	11165.286	1645.887	0.460
6	10879.601	1574.911	0.460
7	10430.403	1456.514	0.460
8	10394.897	1453.886	0.460
9	8960.768	1286.659	0.460
10	9006.399	1210.509	0.460
11	12163.527	1941.981	0.460
12	10074.726	1583.753	0.460
13	10615.994	1737.689	0.460
14	10584.401	1763.323	0.460
15	10302.541	1537.134	0.460
16	12109.731	1956.666	0.460
17	12119.465	2314.028	0.460
18	13222.397	1981.883	0.460
19	12679.904	2077.968	0.460
20	10749.351	2042.454	0.460
21	10651.247	1529.453	0.460
22	10030.785	1306.800	0.460
23	10003.088	1278.012	0.460
24	10725.159	1783.023	0.460
25	10647.555	1501.951	0.460
26	12095.280	1784.682	0.460
27	12095.280	1784.682	0.460
28	9772.043	1315.215	0.460
29	10401.262	1231.199	0.460
30	10467.930	1242.294	0.460
31	11235.672	1503.103	0.460
32	11104.514	1615.503	0.460
33	11104.514	1615.503	0.460
34	11096.354	1560.341	0.460
35	11096.354	1560.341	0.460
36	11096.354	1560.341	0.460
37	11238.635	1681.760	0.460
38	10329.455	1818.057	0.460
39	10329.455	1818.057	0.460
40	11239.804	1401.409	0.460
41	11239.804	1401.409	0.460
42	11135.566	1856.184	0.460
43	11135.566	1856.184	0.460
44	11135.566	1856.184	0.460
45	11135.566	1856.184	0.460
46	11135.566	1856.184	0.460
47	10187.541	1265.152	0.460
48	10187.541	1265.152	0.460
49	10187.541	1265.152	0.460
1	9413.834	1238.589	0.480
2	10223.268	1397.372	0.480
3	11684.517	1546.751	0.480
4	15959.986	2330.500	0.480
5	11650.733	1584.929	0.480
6	11352.627	1516.581	0.480
7	10883.899	1402.569	0.480
8	10846.849	1400.039	0.480
9	9350.367	1239.005	0.480
10	9397.982	1165.675	0.480
11	12692.376	1870.056	0.480
12	10512.758	1525.095	0.480
13	11077.559	1673.330	0.480
14	11044.592	1698.015	0.480
15	10750.478	1480.203	0.480
16	12636.241	1884.197	0.480
17	12646.398	2228.324	0.480
18	13797.284	1908.480	0.480
19	13231.205	2001.006	0.480
20	11216.714	1966.808	0.480
21	11114.345	1472.806	0.480
22	10466.906	1258.400	0.480
23	10466.906	1258.400	0.480
24	11587.319	1555.669	0.480
25	11110.493	1446.323	0.480
26	11597.025	1550.437	0.480
27	11191.470	1716.986	0.480
28	10196.914	1266.503	0.480
29	10853.491	1185.599	0.480
30	10923.058	1196.283	0.480
31	11724.179	1447.433	0.480
32	10438.005	1230.678	0.480
33	10438.005	1230.678	0.480
34	10438.005	1230.678	0.480
35	11601.763	1331.822	0.480
36	11092.103	1328.161	0.480
37	11092.103	1328.161	0.480
38	11092.103	1328.161	0.480
39	10881.072	1273.359	0.480
40	11578.804	1502.550	0.480
41	11578.804	1502.550	0.480
42	11608.793	1505.155	0.480
43	11608.793	1505.155	0.480
44	11608.793	1505.155	0.480
45	11608.793	1505.155	0.480
46	10630.478	1218.294	0.480
47	10630.478	1218.294	0.480
48	10630.478	1218.294	0.480
49	12397.416	1652.999	0.480
1	9806.077	1190.951	0.500
2	10649.238	1343.627	0.500
3	12171.372	1487.261	0.500
4	16624.985	2240.865	0.500
5	12136.180	1523.970	0.500
6	11825.653	1458.250	0.500
7	11337.394	1348.624	0.500
8	11298.801	1346.191	0.500
9	9739.966	1191.351	0.500
10	9789.564	1120.842	0.500
11	13221.225	1798.131	0.500
12	10950.789	1466.438	0.500
13	11539.124	1608.972	0.500
14	11504.784	1632.707	0.500
15	11198.414	1423.272	0.500
16	13162.751	1811.728	0.500
17	13173.331	2142.619	0.500
18	14372.170	1835.077	0.500
19	13782.505	1924.044	0.500
20	11684.077	1891.161	0.500
21	11577.443	1416.160	0.500
22	10903.028	1210.000	0.500
23	10903.028	1210.000	0.500
24	12070.124	1495.836	0.500
25	11573.430	1390.695	0.500
26	12080.234	1490.805	0.500
27	11657.782	1650.948	0.500
28	10621.785	1217.792	0.500
29	11305.720	1139.999	0.500
30	11378.185	1150.272	0.500
31	12212.687	1391.762	0.500
32	10872.922	1183.344	0.500
33	10872.922	1183.344	0.500
34	10872.922	1183.344	0.500
35	12085.170	1280.598	0.500
36	11554.274	1277.078	0.500
37	11554.274	1277.078	0.500
38	11554.274	1277.078	0.500
39	11334.450	1224.383	0.500
40	12061.254	1444.760	0.500
41	12061.254	1444.760	0.500
42	12092.493	1447.264	0.500
43	12092.493	1447.264	0.500
44	12092.493	1447.264	0.500
45	12092.493	1447.264	0.500
46	11073.415	1171.437	0.500
47	11073.415	1171.437	0.500
48	11073.415	1171.437	0.500
49	12913.975	1589.423	0.500
1	10198.320	1143.313	0.520
2	11075.207	1289.882	0.520
3	12658.226	1427.771	0.520
4	17289.985	2151.231	0.520
5	12621.627	1463.011	0.520
6	12298.680	1399.920	0.520
7	11790.890	1294.679	0.520
8	11750.753	1292.343	0.520
9	10129.564	1143.697	0.520
10	10181.147	1076.008	0.520
11	13750.075	1726.206	0.520
12	11388.821	1407.780	0.520
13	12000.689	1544.613	0.520
14	11964.975	1567.398	0.520
15	11646.351	1366.342	0.520
16	13689.261	1739.259	0.520
17	13700.265	2056.914	0.520
18	14947.057	1761.674	0.520
19	14333.805	1847.082	0.520
20	12151.440	1815.515	0.520
21	12040.540	1359.513	0.520
22	11339.149	1161.600	0.520
23	11339.149	1161.600	0.520
24	12552.929	1436.002	0.520
25	12036.367	1335.067	0.520
26	12563.443	1431.173	0.520
27	12124.093	1584.910	0.520
28	11046.657	1169.080	0.520
29	11757.949	1094.399	0.520
30	11833.313	1104.261	0.520
31	12701.194	1336.092	0.520
32	11307.838	1136.011	0.520
33	11307.838	1136.011	0.520
34	11307.838	1136.011	0.520
35	12568.577	1229.374	0.520
36	12016.445	1225.995	0.520
37	12016.445	1225.995	0.520
38	12016.445	1225.995	0.520
39	11787.829	1175.408	0.520
40	12543.704	1386.969	0.520
41	12543.704	1386.969	0.520
42	12576.192	1389.374	0.520
43	12576.192	1389.374	0.520
44	12576.192	1389.374	0.520
45	12576.192	1389.374	0.520
46	11516.351	1124.579	0.520
47	11516.351	1124.579	0.520
48	11516.351	1124.579	0.520
49	13430.534	1525.846	0.520
1	10590.563	1095.675	0.540
2	11501.177	1236.137	0.540
3	13145.081	1368.280	0.540
4	17954.984	2061.596	0.540
5	13107.074	1402.052	0.540
6	12771.706	1341.590	0.540
7	12244.386	1240.734	0.540
8	12202.706	1238.496	0.540
9	10519.163	1096.043	0.540
10	10572.729	1031.174	0.540
11	14278.924	1654.280	0.540
12	11826.853	1349.123	0.540
13	12462.254	1480.254	0.540
14	12425.166	1502.090	0.540
15	12094.287	1309.411	0.540
16	14215.771	1666.790	0.540
17	14227.198	1971.209	0.540
18	15521.944	1688.271	0.540
19	14885.105	1770.121	0.540
20	12618.803	1739.868	0.540
21	12503.638	1302.867	0.540
22	11775.270	1113.200	0.540
23	11775.270	1113.200	0.540
24	13035.734	1376.169	0.540
25	12499.304	1279.439	0.540
26	13046.653	1371.541	0.540
27	12590.404	1518.872	0.540
28	11471.528	1120.368	0.540
29	12210.177	1048.799	0.540
30	12288.440	1058.250	0.540
31	13189.702	1280.421	0.540
32	11742.755	1088.677	0.540
33	11742.755	1088.677	0.540
34	11742.755	1088.677	0.540
35	13051.984	1178.150	0.540
36	12478.616	1174.911	0.540
37	12478.616	1174.911	0.540
38	12478.616	1174.911	0.540
39	12241.207	1126.433	0.540
40	13026.155	1329.179	0.540
41	13026.155	1329.179	0.540
42	13059.892	1331.483	0.540
43	13059.892	1331.483	0.540
44	13059.892	1331.483	0.540
45	13059.892	1331.483	0.540
46	11959.288	1077.722	0.540
47	11959.288	1077.722	0.540
48	11959.288	1077.722	0.540
49	13947.093	1462.269	0.540
1	10982.806	1048.037	0.560
2	11927.146	1182.392	0.560
3	13631.936	1308.790	0.560
4	18619.984	1971.961	0.560
5	13592.521	1341.094	0.560
6	13244.732	1283.260	0.560
7	12697.882	1186.789	0.560
8	12654.658	1184.648	0.560
9	10908.761	1048.389	0.560
10	10964.312	986.341	0.560
11	14807.773	1582.355	0.560
12	12264.884	1290.465	0.560
13	12923.819	1415.895	0.560
14	12885.358	1436.782	0.560
15	12542.224	1252.480	0.560
16	14742.281	1594.321	0.560
17	14754.131	1885.505	0.560
18	16096.831	1614.868	0.560
19	15436.405	1693.159	0.560
20	13086.166	1664.222	0.560
21	12966.736	1246.221	0.560
22	12211.391	1064.800	0.560
23	12211.391	1064.800	0.560
24	13518.539	1316.336	0.560
25	12962.241	1223.812	0.560
26	13529.862	1311.908	0.560
27	13056.715	1452.834	0.560
28	11896.400	1071.657	0.560
29	12662.406	1003.199	0.560
30	12743.567	1012.239	0.560
31	13678.209	1224.751	0.560
32	12177.672	1041.343	0.560
33	12177.672	1041.343	0.560
34	12177.672	1041.343	0.560
35	13535.390	1126.926	0.560
36	12940.787	1123.828	0.560
37	12940.787	1123.828	0.560
38	12940.787	1123.828	0.560
39	12694.585	1077.457	0.560
40	13508.605	1271.389	0.560
41	13508.605	1271.389	0.560
42	13543.592	1273.593	0.560
43	13543.592	1273.593	0.560
44	13543.592	1273.593	0.560
45	13543.592	1273.593	0.560
46	12402.224	1030.864	0.560
47	12402.224	1030.864	0.560
48	12402.224	1030.864	0.560
49	14463.652	1398.692	0.560
1	11375.050	1000.399	0.580
2	12353.116	1128.646	0.580
3	14118.791	1249.299	0.580
4	19284.983	1882.327	0.580
5	14077.969	1280.135	0.580
6	13717.758	1224.930	0.580
7	13151.378	1132.844	0.580
8	13106.610	1130.800	0.580
9	11298.360	1000.735	0.580
10	11355.895	941.507	0.580
11	15336.622	1510.430	0.580
12	12702.916	1231.808	0.580
13	13385.384	1351.536	0.580
14	13345.549	1371.473	0.580
15	12990.160	1195.549	0.580
16	15268.791	1521.852	0.580
17	15281.064	1799.800	0.580
18	16671.718	1541.465	0.580
19	15987.706	1616.197	0.580
20	13553.529	1588.575	0.580
21	13429.834	1189.574	0.580
22	12647.512	1016.400	0.580
23	12647.512	1016.400	0.580
24	14001.344	1256.502	0.580
25	13425.179	1168.184	0.580
26	14013.071	1252.276	0.580
27	13523.027	1386.796	0.580
28	12321.271	1022.945	0.580
29	13114.635	957.599	0.580
30	13198.695	966.229	0.580
31	14166.717	1169.080	0.580
32	12612.589	994.009	0.580
33	12612.589	994.009	0.580
34	12612.589	994.009	0.580
35	14018.797	1075.703	0.580
36	13402.957	1072.745	0.580
37	13402.957	1072.745	0.580
38	13402.957	1072.745	0.580
39	13147.963	1028.482	0.580
40	13991.055	1213.598	0.580
41	13991.055	1213.598	0.580
42	14027.291	1215.702	0.580
43	14027.291	1215.702	0.580
44	14027.291	1215.702	0.580
45	14027.291	1215.702	0.580
46	12845.161	984.007	0.580
47	12845.161	984.007	0.580
48	12845.161	984.007	0.580
49	14980.211	1335.115	0.580
1	11767.293	952.761	0.600
2	12779.085	1074.901	0.600
3	14605.646	1189.809	0.600
4	19949.983	1792.692	0.600
5	14563.416	1219.176	0.600
6	14190.784	1166.600	0.600
7	13604.873	1078.899	0.600
8	13558.562	1076.953	0.600
9	11687.959	953.081	0.600
10	13694.511	1055.311	0.600
11	13441.539	980.006	0.600
12	12674.831	1031.952	0.600
13	13577.255	998.267	0.600
14	13759.544	1018.223	0.600
15	19263.064	1810.635	0.600
16	19113.313	1621.800	0.600
17	18564.120	1492.289	0.600
18	14598.915	1182.984	0.600
19	17071.162	1597.665	0.600
20	13602.830	1117.453	0.600
21	17025.022	1660.332	0.600
22	14816.361	1525.642	0.600
23	13034.686	1264.910	0.600
24	14671.505	1268.024	0.600
25	12774.736	924.943	0.600
26	13653.822	920.218	0.600
27	13616.007	1000.691	0.600
28	14393.557	1125.636	0.600
29	14948.212	1324.265	0.600
30	16674.106	1318.931	0.600
31	12930.650	858.310	0.600
32	13729.009	1036.930	0.600
33	13892.931	1132.928	0.600
34	14860.715	1338.714	0.600
35	12984.194	1192.655	0.600
36	14454.524	1156.004	0.600
37	14625.195	1219.821	0.600
38	14625.195	1219.821	0.600
39	14496.281	1192.644	0.600
40	15776.452	1321.987	0.600
41	14509.509	1053.871	0.600
42	14509.509	1053.871	0.600
43	15053.720	1449.391	0.600
44	14700.715	1233.842	0.600
45	17404.598	1439.639	0.600
46	17404.598	1439.639	0.600
47	17404.598	1439.639	0.600
48	17404.598	1439.639	0.600
49	17404.598	1439.639	0.600
1	12159.536	905.123	0.620
2	13205.055	1021.156	0.620
3	15092.501	1130.318	0.620
4	20614.982	1703.058	0.620
5	15048.863	1158.217	0.620
6	14663.810	1108.270	0.620
7	14058.369	1024.954	0.620
8	14010.514	1023.105	0.620
9	12077.557	905.427	0.620
10	14150.995	1002.545	0.620
11	13889.590	931.006	0.620
12	13097.325	980.354	0.620
13	14029.830	948.353	0.620
14	14218.195	967.312	0.620
15	19905.166	1720.103	0.620
16	19750.424	1540.710	0.620
17	19182.924	1417.674	0.620
18	15085.545	1123.835	0.620
19	17640.201	1517.782	0.620
20	14056.258	1061.580	0.620
21	17592.523	1577.316	0.620
22	15310.240	1449.360	0.620
23	13469.175	1201.665	0.620
24	15160.555	1204.622	0.620
25	13200.561	878.696	0.620
26	14108.950	874.207	0.620
27	14069.874	950.656	0.620
28	14873.342	1069.354	0.620
29	15446.485	1258.051	0.620
30	17229.909	1252.984	0.620
31	13361.672	815.395	0.620
32	14186.642	985.084	0.620
33	14356.029	1076.281	0.620
34	15356.072	1271.778	0.620
35	13417.000	1133.023	0.620
36	14936.341	1098.204	0.620
37	15112.702	1158.830	0.620
38	15112.702	1158.830	0.620
39	14979.490	1133.012	0.620
40	16302.333	1255.888	0.620
41	14993.159	1001.177	0.620
42	14993.159	1001.177	0.620
43	15555.510	1376.922	0.620
44	15190.738	1172.149	0.620
45	17984.752	1367.658	0.620
46	17984.752	1367.658	0.620
47	17984.752	1367.658	0.620
48	17984.752	1367.658	0.620
49	17984.752	1367.658	0.620
1	12551.779	857.485	0.640
2	13631.024	967.411	0.640
3	15579.356	1070.828	0.640
4	21279.981	1613.423	0.640
5	15534.310	1097.258	0.640
6	15136.836	1049.940	0.640
7	14511.865	971.009	0.640
8	14462.466	969.258	0.640
9	12467.156	857.773	0.640
10	14607.479	949.780	0.640
11	14337.641	882.005	0.640
12	13519.820	928.757	0.640
13	14482.405	898.440	0.640
14	14676.847	916.401	0.640
15	20547.268	1629.571	0.640
16	20387.534	1459.620	0.640
17	19801.728	1343.060	0.640
18	15572.176	1064.686	0.640
19	18209.239	1437.899	0.640
20	14509.686	1005.707	0.640
21	18160.024	1494.299	0.640
22	15804.118	1373.078	0.640
23	13903.665	1138.419	0.640
24	15649.605	1141.221	0.640
25	13626.385	832.449	0.640
26	14564.077	828.196	0.640
27	14523.741	900.622	0.640
28	15353.127	1013.072	0.640
29	15944.759	1191.838	0.640
30	17785.713	1187.038	0.640
31	13792.693	772.479	0.640
32	14644.276	933.237	0.640
33	14819.127	1019.635	0.640
34	15851.430	1204.843	0.640
35	13849.806	1073.390	0.640
36	15418.159	1040.404	0.640
37	15600.208	1097.839	0.640
38	15600.208	1097.839	0.640
39	15462.700	1073.380	0.640
40	16828.215	1189.788	0.640
41	15476.809	948.484	0.640
42	15476.809	948.484	0.640
43	16057.301	1304.452	0.640
44	15680.762	1110.457	0.640
45	18564.905	1295.676	0.640
46	18564.905	1295.676	0.640
47	18564.905	1295.676	0.640
48	18564.905	1295.676	0.640
49	18564.905	1295.676	0.640
1	12944.022	809.847	0.660
2	14056.994	913.666	0.660
3	16066.210	1011.337	0.660
4	21944.981	1523.788	0.660
5	16019.757	1036.300	0.660
6	15609.863	991.610	0.660
7	14965.361	917.064	0.660
8	14914.418	915.410	0.660
9	12856.755	810.119	0.660
10	15063.962	897.014	0.660
11	14785.692	833.005	0.660
12	13942.314	877.159	0.660
13	14934.980	848.527	0.660
14	15135.498	865.490	0.660
15	21189.370	1539.039	0.660
16	21024.645	1378.530	0.660
17	20420.532	1268.445	0.660
18	16058.806	1005.536	0.660
19	18778.278	1358.015	0.660
20	14963.113	949.835	0.660
21	18727.524	1411.283	0.660
22	16297.997	1296.795	0.660
23	14338.154	1075.174	0.660
24	16138.655	1077.820	0.660
25	14052.210	786.202	0.660
26	15019.204	782.185	0.660
27	14977.608	850.587	0.660
28	15832.913	956.791	0.660
29	16443.033	1125.625	0.660
30	18341.516	1121.091	0.660
31	14223.715	729.564	0.660
32	15101.909	881.391	0.660
33	15282.224	962.989	0.660
34	16346.787	1137.907	0.660
35	14282.613	1013.757	0.660
36	15899.976	982.603	0.660
37	16087.715	1036.848	0.660
38	16087.715	1036.848	0.660
39	15945.909	1013.747	0.660
40	17354.097	1123.689	0.660
41	15960.459	895.790	0.660
42	15960.459	895.790	0.660
43	16559.092	1231.983	0.660
44	16170.786	1048.765	0.660
45	19145.058	1223.694	0.660
46	19145.058	1223.694	0.660
47	19145.058	1223.694	0.660
48	19145.058	1223.694	0.660
49	19145.058	1223.694	0.660
1	13336.265	762.209	0.680
2	14482.963	859.921	0.680
3	16553.065	951.847	0.680
4	22609.980	1434.154	0.680
5	16505.205	975.341	0.680
6	16082.889	933.280	0.680
7	15418.856	863.119	0.680
8	15366.370	861.562	0.680
9	13246.353	762.465	0.680
10	15520.446	844.249	0.680
11	15233.744	784.005	0.680
12	14364.808	825.561	0.680
13	15387.556	798.613	0.680
14	15594.150	814.579	0.680
15	21831.472	1448.508	0.680
16	21661.755	1297.440	0.680
17	21039.336	1193.831	0.680
18	16545.437	946.387	0.680
19	19347.317	1278.132	0.680
20	15416.541	893.962	0.680
21	19295.025	1328.266	0.680
22	16791.876	1220.513	0.680
23	14772.644	1011.928	0.680
24	16627.705	1014.419	0.680
25	14478.034	739.954	0.680
26	15474.332	736.174	0.680
27	15431.475	800.553	0.680
28	16312.698	900.509	0.680
29	16941.307	1059.412	0.680
30	18897.320	1055.145	0.680
31	14654.737	686.648	0.680
32	15559.543	829.544	0.680
33	15745.322	906.342	0.680
34	16842.144	1070.971	0.680
35	14715.419	954.124	0.680
36	16381.794	924.803	0.680
37	16575.221	975.857	0.680
38	16575.221	975.857	0.680
39	16429.118	954.115	0.680
40	17879.978	1057.590	0.680
41	16444.110	843.097	0.680
42	16444.110	843.097	0.680
43	17060.882	1159.513	0.680
44	16660.810	987.073	0.680
45	19725.211	1151.712	0.680
46	19725.211	1151.712	0.680
47	19725.211	1151.712	0.680
48	19725.211	1151.712	0.680
49	19725.211	1151.712	0.680
1	13728.508	714.570	0.700
2	14908.933	806.176	0.700
3	17039.920	892.357	0.700
4	23274.980	1344.519	0.700
5	16990.652	914.382	0.700
6	16555.915	874.950	0.700
7	15872.352	809.174	0.700
8	15818.322	807.715	0.700
9	13635.952	714.811	0.700
10	15976.930	791.483	0.700
11	15681.795	735.005	0.700
12	14787.303	773.964	0.700
13	15840.131	748.700	0.700
14	16052.801	763.668	0.700
15	22473.574	1357.976	0.700
16	22298.866	1216.350	0.700
17	21658.140	1119.216	0.700
18	17032.067	887.238	0.700
19	19916.355	1198.249	0.700
20	15869.969	838.089	0.700
21	19862.526	1245.249	0.700
22	17285.754	1144.231	0.700
23	15207.133	948.683	0.700
24	17116.756	951.018	0.700
25	14903.859	693.707	0.700
26	15311.294	937.160	0.700
27	16792.483	844.227	0.700
28	17439.580	993.198	0.700
29	19453.123	989.198	0.700
30	18594.361	1074.909	0.700
31	15101.721	698.218	0.700
32	18331.118	1013.337	0.700
33	16163.300	718.737	0.700
34	15714.037	800.839	0.700
35	15714.037	800.839	0.700
36	15178.089	678.587	0.700
37	15085.758	643.733	0.700
38	14724.796	631.535	0.700
39	16208.420	849.696	0.700
40	17337.501	1004.036	0.700
41	15148.226	894.492	0.700
42	16863.611	867.003	0.700
43	17117.026	829.122	0.700
44	17117.026	829.122	0.700
45	17117.026	829.122	0.700
46	18405.860	991.490	0.700
47	16927.760	790.403	0.700
48	16927.760	790.403	0.700
